SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,Description
PAST SALE,June-16-2023,Condo/Co-op,1808 Minor Ave #3309,Seattle,WA,98101,415000,0.0,1.0,Denny Triangle,431.0,,2020.0,,963.0,423.0,Sold,,,https://www.redfin.com/WA/Seattle/1808-Minor-Ave-98101/unit-3309/home/172710582,NWMLS as Distributed by MLS Grid,2125855.0,N,Y,47.6169899,-122.33058170000001,"Great new price on this East-facing Studio home with Great Lake Union views. This brand new Nexus home has never been lived and is perfect for first-time buyers or an in-city retreat! Sleek, efficient interiors and thoughtful finishes provide a refreshing welcome home, while a custom-built home automation system streamlines your day-to-day. Nexus residents enjoy three full floors of state-of-the-art amenities–including private dining facilities, co-working spaces, fitness room, theatre room, the rooftop Skyclub, and lavish outdoor areas and dog run with washing area. Don't miss out, this is th last opportunity for this floor plan! Plus a one-year home warranty is included. One parking stall is available to purchase for an additional $80k Show less"
PAST SALE,March-16-2023,Condo/Co-op,1420 Terry Ave #907,Seattle,WA,98101,435000,1.0,1.0,First Hill,622.0,,2002.0,,699.0,740.0,Sold,,,https://www.redfin.com/WA/Seattle/1420-Terry-Ave-98101/unit-907/home/56960,NWMLS as Distributed by MLS Grid,2038353.0,N,Y,47.6126533,-122.32931570000001,"An urban dweller’s dream awaits! Newly remodeled, true 1BD home is peacefully perched on the quiet southside of the 9th floor w/a light & brightly floorplan that lives LARGE. The main living features w-to-w windows, gas frp, & balcony w/city views. The kitchen features a full-sized island w/breakfast bar that overlooks the dining/living & w/great storage, lots of counter space, & premium appl. The primary BD is large enough to accommodate full-sized furnishings & plentiful closet space. Immaculate & move-in ready - additional highlights incl A/C, NEW wood flooring, fresh paint, & light/plumbing fixtures! The Meridian offers concierge, secure access, fitness, hot tub, steam room, clubroom, gameroom, guest suite, & theater. PREMIUM 1PRK/1STRG Show less"
PAST SALE,August-10-2023,Condo/Co-op,1415 2nd Ave #2008,Seattle,WA,98101,469500,1.0,1.0,Downtown,511.0,,1991.0,,919.0,538.0,Sold,,,https://www.redfin.com/WA/Seattle/1415-2nd-Ave-98101/unit-2008/home/39169,NWMLS as Distributed by MLS Grid,2136396.0,N,Y,47.608703999999996,-122.3386233,"Welcome to the Fabulous Newmark Tower! Enjoy a Walkscore of 99-just steps to Pike Place Market, restaurants, shopping, SAM, Benaroya Hall and the revitalized Seattle Waterfront. Resort-style amenities include 24 hr concierge, fitness center, party rm, indoor pool, spa, business center & common area deck w/ Water views & BBQ area. This sun drenched South facing 20th floor unit has just been remodeled and features dazzling city and water views from floor to ceiling windows, brand new flooring and paint throughout, new Quartz counter-tops, sink and range! No rental cap, pet-friendly, AC & EV capabilities for home and vehicle, Airbnb approved!(see bldg rules) 1 parking stall in secured garage plus storage unit. Well run HOA. An incredible value Show less"
PAST SALE,June-20-2023,Condo/Co-op,1107 1st Ave #1704,Seattle,WA,98101,895000,2.0,2.0,Downtown,1004.0,1004.0,1983.0,,891.0,1318.0,Sold,,,https://www.redfin.com/WA/Seattle/1107-1st-Ave-98101/unit-1704/home/22243,NWMLS as Distributed by MLS Grid,2070761.0,N,Y,47.6054843,-122.33741129999999,"Experience the breathtaking views and sunsets of the Pacific Northwest at the Watermark Tower! This classic downtown Seattle high-rise unit occupies a southwest corner on the 17th floor, providing timeless elegance and stunning views over Elliot Bay, from Mount Rainier to the Olympics. Featuring oak flooring, new paint and new carpet, with granite countertops in the kitchen. Only steps to the new waterfront park, Ferries, Pike Place Market, SAM, Stadiums and more! Amenities include a fitness center, sauna, conference room (with free Wi-Fi and outside deck), on-site resident manager and rooftop deck. The unit has a prime parking spot at the skybridge lobby entrance and a basement storage unit. Come experience the best of Seattle living! Show less"
PAST SALE,July-26-2023,Condo/Co-op,1415 2nd Ave #1705,Seattle,WA,98101,480000,1.0,1.0,Downtown,602.0,,1991.0,,797.0,631.0,Sold,,,https://www.redfin.com/WA/Seattle/1415-2nd-Ave-98101/unit-1705/home/72476,NWMLS as Distributed by MLS Grid,2125321.0,N,Y,47.608703999999996,-122.3386233,"Welcome to the Newmark Tower-the quintessential Downtown Seattle condominium! Enjoy a Walkscore of 99-just steps to Pike Place Market, restaurants, shopping, SAM, Benaroya Hall and the revitalized Seattle Waterfront. Resort-style amenities include 24 hr concierge, fitness center, party rm, indoor pool, spa, business center & common area deck w/ Water views  & BBQ area. This spacious upper floor unit features dazzling city views from floor to ceiling windows, brand new flooring and paint throughout, ample closet space and a huge covered private balcony! No rental cap, pet-friendly, AC & EV capabilities for home and vehicle, Airbnb approved!(see bldg rules) 1 parking stall in secured garage plus storage unit. Well run HOA. An incredible value Show less"
PAST SALE,August-17-2023,Condo/Co-op,1120 Spring St #401,Seattle,WA,98104,670000,2.0,2.0,First Hill,1065.0,15587.0,1982.0,,629.0,640.0,Sold,,,https://www.redfin.com/WA/Seattle/1120-Spring-St-98104/unit-401/home/15966,NWMLS as Distributed by MLS Grid,2135698.0,N,Y,47.610603499999996,-122.32522900000001,"Welcome to the Kelleher House located in the heart of First Hill. The 2 bedroom corner unit with A/C features walls of windows with peaceful views of the large leaf maple tree canopy. The new maple flooring, fresh paint throughout, updated baths & a thoughtfully remodeled kitchen with plenty of cabinets & wine cooler make it entertaining ready! Get fit in the work-out room w/sauna/showers and then relax on the patio. The guest suite is perfect for your out of town visitors. The live-in manager ensures things run seemlessl! Secured parking, storage and package room are a plus. Enjoy living on a tree-lined street with historical homes, restuartants, music, museums, easy access to S.Lake Union, Pike Place Market, freeways & transit all nearby. Show less"
PAST SALE,May-8-2023,Condo/Co-op,1920 4th Ave #1812,Seattle,WA,98101,785000,1.0,1.5,Downtown,952.0,,2010.0,,825.0,932.0,Sold,,,https://www.redfin.com/WA/Seattle/1920-4th-Ave-98101/unit-1812/home/28624179,NWMLS as Distributed by MLS Grid,2054723.0,N,Y,47.6130983,-122.33942150000001,"Sensational 18th floor Glamorous Condo! City,Water, Mnts & peek of space needle at coveted Escala. This is the one you have been waiting for (19th is the highest floor for 1bds).This home will not disappoint, from the moment you walk in- you'll notice the sultry cool touches, mid century light fixtures, stunning wall color, custom island as well custom home office. Oversized floor to ceiling windows feature captivating views- sunsets and the Puget Sound. Home is flooded with sunlight in summer, dine on your private balcony where you can GRILL or add a propane fire table & your private garden. This is why so many make Escala their fist choice for sophisticated living downtown, 1parking/1stg  World class blg, 24/7 concierge. 5 star amenities! Show less"
PAST SALE,September-21-2023,Condo/Co-op,1300 University St Unit 2B,Seattle,WA,98101,396500,1.0,1.0,First Hill,668.0,668.0,1980.0,,594.0,505.0,Sold,,,https://www.redfin.com/WA/Seattle/1300-University-St-98101/unit-2B/home/58934,NWMLS as Distributed by MLS Grid,2135993.0,N,Y,47.612711600000004,-122.32477420000001,"Welcome to your urban oasis in Seattle's sought-after First Hill neighborhood! This charming 1-bed, 1-bath condo boasts 668 sq ft of stylish living space. Step inside to discover updated floors, a renovated bathroom, and fresh paint, creating a contemporary vibe that welcomes you home. Relax or entertain on your huge deck with charming views of your new neighborhood. The bonus of an oversized parking spot and in-unit washer and dryer  adds convenience in this bustling city. Don't miss this rare opportunity to own a delightful condo in an unbeatable location. Your city lifestyle awaits! Show less"
PAST SALE,August-11-2023,Condo/Co-op,1400 Hubbell Pl #411,Seattle,WA,98101,350000,1.0,1.0,Seattle,545.0,,1957.0,,642.0,345.0,Sold,,,https://www.redfin.com/WA/Seattle/1400-Hubbell-Pl-98101/unit-411/home/50391,NWMLS as Distributed by MLS Grid,2131810.0,N,Y,47.6121355,-122.3298054,"Luxury Urban Living on the 4th floor in First Hill’s premier condo community. Welcome home to the iconic Elektra Condominiums. This stunningly remodeled corner unit features a contemporary design layout w/open concept living & amazing natural light. Highlights include gorgeous Maple Hardwood Floors & Kitchen Cabinets/SS Appliances/Stone Counters/Designer Bathroom/Storage Locker. This unit also has w/d hookups. Secure building w/onsite concierge, rooftop decks, business ctr, rec rm, laundry rm, guest suite & dog walk area. Short-term rentals allowed & pet-friendly. Enjoy all that Seattle offers with a walk score of 98. Easy access to light rail, DT & freeway. Zone 21 parking permit available w/city. HOA dues include water/sewer/garbage/cable Show less"
PAST SALE,June-2-2023,Condo/Co-op,1321 Seneca St #703,Seattle,WA,98101,635000,1.0,1.0,First Hill,794.0,,2016.0,,800.0,765.0,Sold,,,https://www.redfin.com/WA/Seattle/1321-Seneca-St-98101/unit-703/home/79152199,NWMLS as Distributed by MLS Grid,2070102.0,N,Y,47.6118236,-122.32330449999999,"Luxury Luma condo with large windows boasting tons of natural light. Engineered hardwood floors throughout open concept living/ kitchen area with access to your private balcony. The kitchen features marble counter-tops, gas range, center island and Bosch appliances. Spacious bedroom with stunning en-suite and large closet with custom built-ins. Condo also includes central A/c, washer/dryer, remote blinds, nest thermostat, 1 garage parking and storage space. Luma is located on edge of First Hill with short walk to Capitol Hill, Whole Foods, restaurants, and more. Walking distance to downtown and 99 Walkscore. Building features 24 hour concierge, rooftop lounge, community room, gym, hot tub, pet run and library. Show less"
