SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,August-18-2023,Condo/Co-op,2033 2nd Ave #1204,Seattle,WA,98121,525000,1.0,1.0,Belltown,585,,2005.0,,897,645.0,Sold,,,https://www.redfin.com/WA/Seattle/2033-2nd-Ave-98121/unit-1204/home/2060566,NWMLS as Distributed by MLS Grid,2142126.0,N,Y,47.6121162,-122.3430024
PAST SALE,July-7-2023,Condo/Co-op,2716 Elliott Ave #1100,Seattle,WA,98121,1375000,2.0,2.0,Belltown,1550,,2003.0,,887,1402.0,Sold,,,https://www.redfin.com/WA/Seattle/2716-Elliott-Ave-98121/unit-1100/home/55905,NWMLS as Distributed by MLS Grid,2074412.0,N,Y,47.6150559,-122.3527279
PAST SALE,March-20-2023,Condo/Co-op,583 Battery St #605,Seattle,WA,98121,855000,2.0,2.0,Belltown,1186,,2016.0,,721,1156.0,Sold,,,https://www.redfin.com/WA/Seattle/583-Battery-St-98121/unit-605/home/109003476,NWMLS as Distributed by MLS Grid,2038252.0,N,Y,47.6171834,-122.3436159
PAST SALE,March-17-2023,Condo/Co-op,583 Battery St Unit 906N,Seattle,WA,98121,1590000,2.0,2.0,Denny Triangle,1270,,2016.0,,1252,1277.0,Sold,,,https://www.redfin.com/WA/Seattle/583-Battery-St-98121/unit-906N/home/74224480,NWMLS as Distributed by MLS Grid,2036574.0,N,Y,47.6170456,-122.3436082
PAST SALE,May-25-2023,Condo/Co-op,2721 1st Ave #203,Seattle,WA,98121,495000,1.0,1.0,Belltown,716,,2005.0,,691,589.0,Sold,,,https://www.redfin.com/WA/Seattle/2721-1st-Ave-98121/unit-203/home/2087165,NWMLS as Distributed by MLS Grid,2055808.0,N,Y,47.6161682,-122.3515683
PAST SALE,August-31-2023,Condo/Co-op,2000 Alaskan Way #442,Seattle,WA,98121,675000,1.0,1.0,Belltown,865,,1997.0,,780,750.0,Sold,,,https://www.redfin.com/WA/Seattle/2000-Alaskan-Way-98121/unit-442/home/68112,NWMLS as Distributed by MLS Grid,2144709.0,N,Y,47.6101851,-122.3455905
PAST SALE,March-28-2023,Condo/Co-op,2621 2nd Ave #1004,Seattle,WA,98121,640000,2.0,2.0,Belltown,1150,,1980.0,,557,1184.0,Sold,,,https://www.redfin.com/WA/Seattle/2621-2nd-Ave-98121/unit-1004/home/39951,NWMLS as Distributed by MLS Grid,2038628.0,N,Y,47.6159793,-122.3497638
PAST SALE,,Condo/Co-op,910 Lenora St Unit S409,Seattle,WA,98121,582000,1.0,1.0,,821,,2006.0,,709,,,,,https://www.redfin.com/WA/Seattle/910-Lenora-St-98121/unit-S409/home/12093713,,,N,Y,47.61772,-122.3368449
PAST SALE,March-21-2023,Condo/Co-op,80 Vine St #502,Seattle,WA,98121,1289000,2.0,2.0,Belltown,1675,1675.0,1994.0,,770,1499.0,Sold,,,https://www.redfin.com/WA/Seattle/80-Vine-St-98121/unit-502/home/7069,NWMLS as Distributed by MLS Grid,2035067.0,N,Y,47.6149537,-122.350654
PAST SALE,April-27-2023,Condo/Co-op,2929 1st Ave #614,Seattle,WA,98121,590000,1.0,1.0,Belltown,720,,2000.0,,819,772.0,Sold,,,https://www.redfin.com/WA/Seattle/2929-1st-Ave-98121/unit-614/home/30769,NWMLS as Distributed by MLS Grid,2054288.0,N,Y,47.617337,-122.3535943
PAST SALE,June-8-2023,Condo/Co-op,2911 2nd Ave #304,Seattle,WA,98121,549500,1.0,1.0,Belltown,880,880.0,2009.0,,624,803.0,Sold,,,https://www.redfin.com/WA/Seattle/2911-2nd-Ave-98121/unit-304/home/21616614,NWMLS as Distributed by MLS Grid,2064137.0,N,Y,47.6176125,-122.3523057
PAST SALE,September-22-2023,Condo/Co-op,910 Lenora St Unit S310,Seattle,WA,98121,960000,2.0,2.0,Denny Triangle,1296,,2006.0,,741,1602.0,Sold,,,https://www.redfin.com/WA/Seattle/910-Lenora-St-98121/unit-S310/home/12092523,NWMLS as Distributed by MLS Grid,2154449.0,N,Y,47.61772,-122.3368449
PAST SALE,April-7-2023,Condo/Co-op,910 Lenora St Unit S610,Seattle,WA,98121,915000,2.0,2.0,Denny Triangle,1321,1321.0,2006.0,,693,1631.0,Sold,,,https://www.redfin.com/WA/Seattle/910-Lenora-St-98121/unit-S610/home/12092541,NWMLS as Distributed by MLS Grid,2044031.0,N,Y,47.61772,-122.3368449
PAST SALE,July-21-2023,Condo/Co-op,2721 1st Ave #801,Seattle,WA,98121,332000,0.0,1.0,Belltown,464,,2005.0,,716,471.0,Sold,,,https://www.redfin.com/WA/Seattle/2721-1st-Ave-98121/unit-801/home/2087780,NWMLS as Distributed by MLS Grid,2135717.0,N,Y,47.6161682,-122.3515683
PAST SALE,November-4-2022,Condo/Co-op,2440 Western Ave #515,Seattle,WA,98121,315000,1.0,1.0,Belltown,513,,1998.0,,614,345.0,Sold,,,https://www.redfin.com/WA/Seattle/2440-Western-Ave-98121/unit-515/home/12327674,NWMLS as Distributed by MLS Grid,2007047.0,N,Y,47.6139747,-122.3491122
PAST SALE,February-10-2023,Condo/Co-op,76 Cedar St Ph 1,Seattle,WA,98121,540000,1.0,1.0,Belltown,615,,2008.0,,878,662.0,Sold,,,https://www.redfin.com/WA/Seattle/76-Cedar-St-98121/unit-01/home/12537366,NWMLS as Distributed by MLS Grid,2027923.0,N,Y,47.6154195,-122.3515839
PAST SALE,August-10-2023,Condo/Co-op,3028 Western Ave #408,Seattle,WA,98121,250000,0.0,1.0,Belltown,333,,1981.0,,751,290.0,Sold,,,https://www.redfin.com/WA/Seattle/3028-Western-Ave-98121/unit-408/home/22330,NWMLS as Distributed by MLS Grid,2131544.0,N,Y,47.6179402,-122.3554715
PAST SALE,June-8-2023,Condo/Co-op,3028 Western Ave #104,Seattle,WA,98121,350000,1.0,1.0,Belltown,585,14417.0,1991.0,,598,539.0,Sold,,,https://www.redfin.com/WA/Seattle/3028-Western-Ave-98121/unit-104/home/16649,NWMLS as Distributed by MLS Grid,2062641.0,N,Y,47.6179402,-122.3554715
PAST SALE,June-30-2023,Condo/Co-op,425 Vine St #321,Seattle,WA,98121,320000,0.0,1.0,Belltown,349,14048.0,1999.0,,917,387.0,Sold,,,https://www.redfin.com/WA/Seattle/425-Vine-St-98121/unit-321/home/54790,NWMLS as Distributed by MLS Grid,2077790.0,N,Y,47.6174935,-122.3463071
PAST SALE,February-1-2023,Condo/Co-op,2033 2nd Ave #1012,Seattle,WA,98121,725000,1.0,1.0,Belltown,875,,2005.0,,829,788.0,Sold,,,https://www.redfin.com/WA/Seattle/2033-2nd-Ave-98121/unit-1012/home/2066833,NWMLS as Distributed by MLS Grid,2026472.0,N,Y,47.6121162,-122.3430024
PAST SALE,July-3-2023,Condo/Co-op,425 Vine St #723,Seattle,WA,98121,440000,1.0,1.5,Belltown,521,,1999.0,,845,580.0,Sold,,,https://www.redfin.com/WA/Seattle/425-Vine-St-98121/unit-723/home/50481,NWMLS as Distributed by MLS Grid,2073471.0,N,Y,47.6174935,-122.3463071
PAST SALE,June-1-2023,Condo/Co-op,1950 Alaskan Way #427,Seattle,WA,98101,700000,1.0,1.0,Belltown,861,,1997.0,,813,739.0,Sold,,,https://www.redfin.com/WA/Seattle/1950-Alaskan-Way-98101/unit-427/home/49422,NWMLS as Distributed by MLS Grid,2056742.0,N,Y,47.6096599,-122.3447885
PAST SALE,April-10-2023,Condo/Co-op,2033 2nd Ave #911,Seattle,WA,98031,1169000,2.0,2.0,Belltown,1572,,2005.0,,744,1604.0,Sold,,,https://www.redfin.com/WA/Seattle/2033-2nd-Ave-98121/unit-911/home/2091468,NWMLS as Distributed by MLS Grid,2040008.0,N,Y,47.6121162,-122.3430024
PAST SALE,,Condo/Co-op,2132 5th Ave #309,Seattle,WA,98121,292000,,1.0,,368,,1922.0,,793,,,,,https://www.redfin.com/WA/Seattle/2132-5th-Ave-98121/unit-309/home/12091601,,,N,Y,47.6153641,-122.3413629
PAST SALE,November-4-2022,Condo/Co-op,2015 Terry Ave #207,Seattle,WA,98121,395000,1.0,1.0,Denny Triangle,648,,2004.0,,610,416.0,Sold,,,https://www.redfin.com/WA/Seattle/2015-Terry-Ave-98121/unit-207/home/12090812,NWMLS as Distributed by MLS Grid,1997923.0,N,Y,47.6172912,-122.3358101
PAST SALE,April-14-2023,Condo/Co-op,910 Lenora St Unit S1205,Seattle,WA,98121,575000,1.0,1.0,Denny Triangle,756,,2006.0,,761,932.0,Sold,,,https://www.redfin.com/WA/Seattle/910-Lenora-St-98121/unit-S1205/home/22691990,NWMLS as Distributed by MLS Grid,2041815.0,N,Y,47.61772,-122.3368449
PAST SALE,August-25-2023,Condo/Co-op,583 Battery St #3104,Seattle,WA,98121,1475000,2.0,2.0,Denny Triangle,1252,,2016.0,,1178,1264.0,Sold,,,https://www.redfin.com/WA/Seattle/583-Battery-St-98121/unit-3104/home/103985899,NWMLS as Distributed by MLS Grid,2144176.0,N,Y,47.6171834,-122.3436159
PAST SALE,March-28-2023,Condo/Co-op,2000 Alaskan Way #345,Seattle,WA,98121,650000,1.0,1.0,Belltown,931,,1997.0,,698,751.0,Sold,,,https://www.redfin.com/WA/Seattle/2000-Alaskan-Way-98121/unit-345/home/61586,NWMLS as Distributed by MLS Grid,2041187.0,N,Y,47.6101851,-122.3455905
PAST SALE,April-7-2023,Condo/Co-op,121 Vine St #303,Seattle,WA,98121,499500,2.0,2.0,Belltown,1112,,1989.0,,449,1195.0,Sold,,,https://www.redfin.com/WA/Seattle/121-Vine-St-98121/unit-303/home/48439,NWMLS as Distributed by MLS Grid,2041120.0,N,Y,47.6155541,-122.3487804
PAST SALE,February-14-2023,Condo/Co-op,2125 1st Ave #3302,Seattle,WA,98121,3145000,2.0,2.5,Belltown,2890,,1981.0,,1088,3141.0,Sold,,,https://www.redfin.com/WA/Seattle/2125-1st-Ave-98121/unit-3302/home/8550,NWMLS as Distributed by MLS Grid,2025797.0,N,Y,47.6121916,-122.3451946
PAST SALE,April-4-2023,Condo/Co-op,2929 1st Ave Unit N601,Seattle,WA,98121,615000,1.0,1.0,Belltown,935,,2000.0,,658,1001.0,Sold,,,https://www.redfin.com/WA/Seattle/2929-1st-Ave-98121/unit-N601/home/184601437,NWMLS as Distributed by MLS Grid,2040389.0,N,Y,47.617337,-122.3535943
PAST SALE,May-10-2023,Condo/Co-op,2415 2nd Ave #434,Seattle,WA,98121,660000,2.0,2.0,Belltown,924,,1994.0,,714,919.0,Sold,,,https://www.redfin.com/WA/Seattle/2415-2nd-Ave-98121/unit-434/home/13311,NWMLS as Distributed by MLS Grid,2057416.0,N,Y,47.6149368,-122.347611
PAST SALE,October-6-2023,Condo/Co-op,588 Bell St #516,Seattle,WA,98121,620000,1.0,1.0,Belltown,922,41847.0,2015.0,,672,1027.0,Sold,,,https://www.redfin.com/WA/Seattle/588-Bell-St-98121/unit-516/home/106724206,NWMLS as Distributed by MLS Grid,2147588.0,N,Y,47.616713,-122.3428414
PAST SALE,October-25-2023,Condo/Co-op,910 Lenora St Unit S1105,Seattle,WA,98121,542000,1.0,1.0,Denny Triangle,756,,2006.0,,717,932.0,Sold,,,https://www.redfin.com/WA/Seattle/910-Lenora-St-98121/unit-S1105/home/22692868,NWMLS as Distributed by MLS Grid,2164108.0,N,Y,47.61772,-122.3368449
PAST SALE,November-4-2022,Condo/Co-op,2015 Terry Ave #212,Seattle,WA,98121,468000,1.0,1.0,Denny Triangle,650,,2004.0,,720,445.0,Sold,,,https://www.redfin.com/WA/Seattle/2015-Terry-Ave-98121/unit-212/home/12092849,NWMLS as Distributed by MLS Grid,2002118.0,N,Y,47.6172912,-122.3358101
PAST SALE,June-2-2023,Condo/Co-op,2801 1st Ave #1118,Seattle,WA,98121,549950,1.0,1.0,Belltown,702,,2001.0,,783,640.0,Sold,,,https://www.redfin.com/WA/Seattle/2801-1st-Ave-98121/unit-1118/home/30925,NWMLS as Distributed by MLS Grid,2060529.0,N,Y,47.6163521,-122.3521048
PAST SALE,April-10-2023,Condo/Co-op,121 Vine St #1402,Seattle,WA,98121,525000,1.0,1.0,Belltown,661,,1989.0,,794,726.0,Sold,,,https://www.redfin.com/WA/Seattle/121-Vine-St-98121/unit-1402/home/60854,NWMLS as Distributed by MLS Grid,2046147.0,N,Y,47.6155541,-122.3487804
PAST SALE,July-10-2023,Condo/Co-op,2801 1st Ave #1219,Seattle,WA,98121,1590000,2.0,2.0,Belltown,1467,,2001.0,,1084,1479.0,Sold,,,https://www.redfin.com/WA/Seattle/2801-1st-Ave-98121/unit-1219/home/2673,NWMLS as Distributed by MLS Grid,2074450.0,N,Y,47.6163521,-122.3521048
PAST SALE,September-13-2023,Condo/Co-op,425 Vine St #424,Seattle,WA,98121,399000,1.0,1.0,Belltown,467,,1999.0,,854,718.0,Sold,,,https://www.redfin.com/WA/Seattle/425-Vine-St-98121/unit-424/home/32980,NWMLS as Distributed by MLS Grid,2146876.0,N,Y,47.6174935,-122.3463071
PAST SALE,July-10-2023,Condo/Co-op,2801 1st Ave #807,Seattle,WA,98121,520000,1.0,1.0,Belltown,719,,2001.0,,723,573.0,Sold,,,https://www.redfin.com/WA/Seattle/2801-1st-Ave-98121/unit-807/home/43087,NWMLS as Distributed by MLS Grid,2068440.0,N,Y,47.6163521,-122.3521048
PAST SALE,March-2-2023,Condo/Co-op,76 Cedar St #306,Seattle,WA,98121,365000,1.0,1.0,Belltown,685,,2008.0,,533,540.0,Sold,,,https://www.redfin.com/WA/Seattle/76-Cedar-St-98121/unit-306/home/12538276,NWMLS as Distributed by MLS Grid,2030600.0,N,Y,47.6154195,-122.3515839
PAST SALE,June-28-2023,Condo/Co-op,2033 2nd Ave #101,Seattle,WA,98121,476000,0.0,,Belltown,684,,2005.0,,696,524.0,Sold,,,https://www.redfin.com/WA/Seattle/2033-2nd-Ave-98121/unit-101/home/2072267,NWMLS as Distributed by MLS Grid,2057122.0,N,Y,47.6121162,-122.3430024
PAST SALE,March-7-2023,Condo/Co-op,1950 Alaskan Way #430,Seattle,WA,98101,559000,1.0,1.0,Belltown,784,,1997.0,,713,629.0,Sold,,,https://www.redfin.com/WA/Seattle/1950-Alaskan-Way-98101/unit-430/home/43136,NWMLS as Distributed by MLS Grid,2031634.0,N,Y,47.6096599,-122.3447885
PAST SALE,March-8-2023,Condo/Co-op,588 Bell St #3302,Seattle,WA,98121,1050000,2.0,2.0,Downtown,1254,,2015.0,,837,1243.0,Sold,,,https://www.redfin.com/WA/Seattle/588-Bell-St-98121/unit-3302/home/106723631,NWMLS as Distributed by MLS Grid,2033180.0,N,Y,47.616713,-122.3428414
PAST SALE,April-26-2023,Condo/Co-op,2504 Western Ave #326,Seattle,WA,98121,320000,1.0,1.0,Belltown,553,,1999.0,,579,387.0,Sold,,,https://www.redfin.com/WA/Seattle/2504-Western-Ave-98121/unit-326/home/11903407,NWMLS as Distributed by MLS Grid,2052340.0,N,Y,47.6140029,-122.349031
PAST SALE,June-5-2023,Condo/Co-op,2415 2nd Ave #427,Seattle,WA,98121,425000,1.0,1.0,Belltown,531,,1994.0,,800,527.0,Sold,,,https://www.redfin.com/WA/Seattle/2415-2nd-Ave-98121/unit-427/home/13304,NWMLS as Distributed by MLS Grid,2055734.0,N,Y,47.6149368,-122.347611
PAST SALE,March-31-2023,Condo/Co-op,66 Bell St #205,Seattle,WA,98121,538000,1.0,1.0,Belltown,783,14414.0,1908.0,,687,671.0,Sold,,,https://www.redfin.com/WA/Seattle/66-Bell-St-98121/unit-205/home/67226,NWMLS as Distributed by MLS Grid,2032060.0,N,Y,47.6126356,-122.3477932
PAST SALE,April-24-2023,Condo/Co-op,820 Blanchard St #802,Seattle,WA,98121,616000,1.0,1.0,Denny Triangle,769,,2009.0,,801,790.0,Sold,,,https://www.redfin.com/WA/Seattle/820-Blanchard-St-98121/unit-802/home/28623808,NWMLS as Distributed by MLS Grid,2049805.0,N,Y,47.617753,-122.3387784
PAST SALE,,Condo/Co-op,2415 2nd Ave #649,Seattle,WA,98121,307000,,1.0,,531,,1994.0,,578,,,,,https://www.redfin.com/WA/Seattle/2415-2nd-Ave-98121/unit-649/home/68850,,,N,Y,47.6149368,-122.347611
PAST SALE,May-31-2023,Condo/Co-op,2721 1st Ave #906,Seattle,WA,98121,481500,1.0,1.0,Belltown,647,,2005.0,,744,589.0,Sold,,,https://www.redfin.com/WA/Seattle/2721-1st-Ave-98121/unit-906/home/2074510,NWMLS as Distributed by MLS Grid,2060476.0,N,Y,47.6161682,-122.3515683
PAST SALE,November-21-2022,Condo/Co-op,2700 4th Ave #204,Seattle,WA,98121,310000,1.0,1.0,Belltown,573,,1911.0,,541,416.0,Sold,,,https://www.redfin.com/WA/Seattle/2700-4th-Ave-98121/unit-204/home/39679,NWMLS as Distributed by MLS Grid,2008201.0,N,Y,47.6180793,-122.3480493
PAST SALE,September-29-2023,Condo/Co-op,2911 2nd Ave #1115,Seattle,WA,98121,485000,1.0,1.0,Belltown,586,,2009.0,,828,533.0,Sold,,,https://www.redfin.com/WA/Seattle/2911-2nd-Ave-98121/unit-1115/home/21617253,NWMLS as Distributed by MLS Grid,2153372.0,N,Y,47.6176125,-122.3523057
PAST SALE,September-29-2023,Condo/Co-op,1950 Alaskan Way #125,Seattle,WA,98101,665000,2.0,2.0,Belltown,1036,,1997.0,,642,883.0,Sold,,,https://www.redfin.com/WA/Seattle/1950-Alaskan-Way-98101/unit-125/home/30898,NWMLS as Distributed by MLS Grid,2140686.0,N,Y,47.6096599,-122.3447885
PAST SALE,December-29-2022,Condo/Co-op,2929 1st Ave #513,Seattle,WA,98121,460000,1.0,1.0,Belltown,652,,2000.0,,706,644.0,Sold,,,https://www.redfin.com/WA/Seattle/2929-1st-Ave-98121/unit-513/home/5106,NWMLS as Distributed by MLS Grid,2021761.0,N,Y,47.617337,-122.3535943
PAST SALE,June-7-2023,Condo/Co-op,2414 1st Ave #612,Seattle,WA,98121,459500,1.0,1.0,Belltown,533,,1994.0,,862,527.0,Sold,,,https://www.redfin.com/WA/Seattle/2414-1st-Ave-98121/unit-612/home/26097,NWMLS as Distributed by MLS Grid,2060472.0,N,Y,47.6146088,-122.3481088
PAST SALE,June-7-2023,Condo/Co-op,2717 Western Ave #536,Seattle,WA,98121,625000,2.0,2.0,Belltown,1029,,2001.0,,607,718.0,Sold,,,https://www.redfin.com/WA/Seattle/2717-Western-Ave-98121/unit-536/home/12003,NWMLS as Distributed by MLS Grid,2064153.0,N,Y,47.6153113,-122.3524121
PAST SALE,April-21-2023,Condo/Co-op,2030 Western Ave #406,Seattle,WA,98121,850000,2.0,2.0,Downtown,1299,,1989.0,,654,1380.0,Sold,,,https://www.redfin.com/WA/Seattle/2030-Western-Ave-98121/unit-406/home/24181,NWMLS as Distributed by MLS Grid,2043276.0,N,Y,47.6112139,-122.3442471
PAST SALE,April-21-2023,Condo/Co-op,121 Vine St #1707,Seattle,WA,98121,585000,1.0,1.0,Belltown,855,20794.0,1989.0,,684,938.0,Sold,,,https://www.redfin.com/WA/Seattle/121-Vine-St-98121/unit-1707/home/66758,NWMLS as Distributed by MLS Grid,2042427.0,N,Y,47.6155541,-122.3487804
PAST SALE,December-30-2022,Condo/Co-op,3104 Western Ave #206,Seattle,WA,98121,663000,2.0,2.0,Belltown,1194,,2008.0,,555,943.0,Sold,,,https://www.redfin.com/WA/Seattle/3104-Western-Ave-98121/unit-206/home/17382030,NWMLS as Distributed by MLS Grid,2018005.0,N,Y,47.6182774,-122.3564023
PAST SALE,July-29-2023,Condo/Co-op,2125 1st Ave #804,Seattle,WA,98121,790000,2.0,2.0,Belltown,1240,,1981.0,,637,1455.0,Sold,,,https://www.redfin.com/WA/Seattle/2125-1st-Ave-98121/unit-804/home/14563,NWMLS as Distributed by MLS Grid,2137559.0,N,Y,47.6121916,-122.3451946
PAST SALE,July-19-2023,Condo/Co-op,2801 1st Ave #1218,Seattle,WA,98121,595000,1.0,1.0,Belltown,702,,2001.0,,848,654.0,Sold,,,https://www.redfin.com/WA/Seattle/2801-1st-Ave-98121/unit-1218/home/2672,NWMLS as Distributed by MLS Grid,2076319.0,N,Y,47.6163521,-122.3521048
PAST SALE,September-20-2023,Condo/Co-op,2440 Western Ave #409,Seattle,WA,98121,370000,1.0,1.0,Belltown,638,,1998.0,,580,488.0,Sold,,,https://www.redfin.com/WA/Seattle/2440-Western-Ave-98121/unit-409/home/12542000,NWMLS as Distributed by MLS Grid,2151629.0,N,Y,47.6139747,-122.3491122
PAST SALE,April-24-2023,Condo/Co-op,3028 Western Ave #203,Seattle,WA,98121,460000,1.0,1.0,Downtown,790,,1991.0,,582,702.0,Sold,,,https://www.redfin.com/WA/Seattle/3028-Western-Ave-98121/unit-203/home/3781,NWMLS as Distributed by MLS Grid,2047371.0,N,Y,47.6179402,-122.3554715
PAST SALE,December-21-2022,Condo/Co-op,2600 2nd Ave #1602,Seattle,WA,98121,675000,2.0,2.0,Belltown,878,,1993.0,,769,810.0,Sold,,,https://www.redfin.com/WA/Seattle/2600-2nd-Ave-98121/unit-1602/home/19271,NWMLS as Distributed by MLS Grid,2016589.0,N,Y,47.6163778,-122.3490288
PAST SALE,September-22-2023,Condo/Co-op,583 Battery St #208,Seattle,WA,98121,920000,2.0,2.0,Denny Triangle,1226,,2016.0,,750,1244.0,Sold,,,https://www.redfin.com/WA/Seattle/583-Battery-St-98121/unit-208/home/109003291,NWMLS as Distributed by MLS Grid,2152369.0,N,Y,47.6172075,-122.3436371
PAST SALE,November-30-2022,Condo/Co-op,2440 Western Ave #703,Seattle,WA,98121,760000,2.0,2.0,Belltown,1048,,1998.0,,725,757.0,Sold,,,https://www.redfin.com/WA/Seattle/2440-Western-Ave-98121/unit-703/home/12545327,NWMLS as Distributed by MLS Grid,2002965.0,N,Y,47.6139747,-122.3491122
PAST SALE,March-22-2023,Condo/Co-op,425 Vine St #709,Seattle,WA,98121,558000,2.0,2.0,Belltown,600,,1999.0,,930,660.0,Sold,,,https://www.redfin.com/WA/Seattle/425-Vine-St-98121/unit-709/home/65345,NWMLS as Distributed by MLS Grid,2033593.0,N,Y,47.6174935,-122.3463071
PAST SALE,April-28-2023,Condo/Co-op,2929 1st Ave #218,Seattle,WA,98121,435500,1.0,1.0,Belltown,589,,1999.0,,739,632.0,Sold,,,https://www.redfin.com/WA/Seattle/2929-1st-Ave-98121/unit-218/home/4044,NWMLS as Distributed by MLS Grid,2047999.0,N,Y,47.617337,-122.3535943
PAST SALE,May-8-2023,Condo/Co-op,2600 2nd Ave #406,Seattle,WA,98121,470000,1.0,1.0,Belltown,682,,1993.0,,689,668.0,Sold,,,https://www.redfin.com/WA/Seattle/2600-2nd-Ave-98121/unit-406/home/73501,NWMLS as Distributed by MLS Grid,2051911.0,N,Y,47.6163778,-122.3490288
PAST SALE,January-3-2023,Condo/Co-op,2415 2nd Ave #540,Seattle,WA,98121,402500,1.0,1.0,Belltown,549,,1994.0,,733,508.0,Sold,,,https://www.redfin.com/WA/Seattle/2415-2nd-Ave-98121/unit-540/home/51680,NWMLS as Distributed by MLS Grid,2019814.0,N,Y,47.6149368,-122.347611
PAST SALE,July-27-2023,Condo/Co-op,2510 6th Ave #1208,Seattle,WA,98121,1336000,2.0,2.0,Denny Triangle,1188,,2021.0,,1125,1120.0,Sold,,,https://www.redfin.com/WA/Seattle/2510-6th-Ave-98121/unit-1208/home/185868885,NWMLS as Distributed by MLS Grid,2130853.0,N,Y,47.6182832,-122.344644
PAST SALE,March-27-2023,Condo/Co-op,81 Clay St #328,Seattle,WA,98121,425000,1.0,1.0,Belltown,625,,2008.0,,680,490.0,Sold,,,https://www.redfin.com/WA/Seattle/81-Clay-St-98121/unit-328/home/12537358,NWMLS as Distributed by MLS Grid,2037107.0,N,Y,47.6158301,-122.3519177
PAST SALE,May-26-2023,Condo/Co-op,2607 Western Ave #356,Seattle,WA,98121,600000,1.0,1.5,Belltown,1025,,2002.0,,585,940.0,Sold,,,https://www.redfin.com/WA/Seattle/2607-Western-Ave-98121/unit-356/home/31329,NWMLS as Distributed by MLS Grid,2054821.0,N,Y,47.6146438,-122.3509796
PAST SALE,September-29-2023,Condo/Co-op,2929 1st Ave #819,Seattle,WA,98121,780000,2.0,2.0,Belltown,1114,,2000.0,,700,1195.0,Sold,,,https://www.redfin.com/WA/Seattle/2929-1st-Ave-98121/unit-819/home/6215,NWMLS as Distributed by MLS Grid,2153640.0,N,Y,47.617337,-122.3535943
PAST SALE,June-30-2023,Condo/Co-op,2801 1st Ave #1117,Seattle,WA,98121,565000,1.0,1.0,Belltown,719,,2001.0,,786,658.0,Sold,,,https://www.redfin.com/WA/Seattle/2801-1st-Ave-98121/unit-1117/home/50562,NWMLS as Distributed by MLS Grid,2071931.0,N,Y,47.6163521,-122.3521048
PAST SALE,July-14-2023,Condo/Co-op,2132 5th Ave #109,Seattle,WA,98121,309000,0.0,1.0,Downtown,425,,1922.0,,727,455.0,Sold,,,https://www.redfin.com/WA/Seattle/2132-5th-Ave-98121/unit-109/home/12091589,NWMLS as Distributed by MLS Grid,2076166.0,N,Y,47.6153641,-122.3413629
PAST SALE,December-9-2022,Condo/Co-op,2414 1st Ave #314,Seattle,WA,98121,410000,1.0,1.0,Belltown,551,,1994.0,,744,509.0,Sold,,,https://www.redfin.com/WA/Seattle/2414-1st-Ave-98121/unit-314/home/52140,NWMLS as Distributed by MLS Grid,2005691.0,N,Y,47.6146088,-122.3481088
PAST SALE,September-7-2023,Condo/Co-op,76 Cedar St #102,Seattle,WA,98121,600000,1.0,1.5,Belltown,1068,,2007.0,,562,899.0,Sold,,,https://www.redfin.com/WA/Seattle/76-Cedar-St-98121/unit-102/home/12538279,NWMLS as Distributed by MLS Grid,2139757.0,N,Y,47.6154195,-122.3515839
PAST SALE,June-27-2023,Condo/Co-op,2607 Western Ave #112,Seattle,WA,98121,750000,1.0,1.5,Belltown,1098,,2002.0,,683,1071.0,Sold,,,https://www.redfin.com/WA/Seattle/2607-Western-Ave-98121/unit-112/home/400,NWMLS as Distributed by MLS Grid,2068452.0,N,Y,47.6146438,-122.3509796
PAST SALE,July-24-2023,Condo/Co-op,2929 1st Ave #709,Seattle,WA,98121,492000,1.0,1.0,Belltown,613,613.0,2000.0,,803,670.0,Sold,,,https://www.redfin.com/WA/Seattle/2929-1st-Ave-98121/unit-709/home/27253,NWMLS as Distributed by MLS Grid,2069209.0,N,Y,47.617337,-122.3535943
PAST SALE,January-27-2023,Condo/Co-op,2414 1st Ave #403,Seattle,WA,98121,375000,1.0,1.0,Belltown,575,,1994.0,,652,540.0,Sold,,,https://www.redfin.com/WA/Seattle/2414-1st-Ave-98121/unit-403/home/64536,NWMLS as Distributed by MLS Grid,2018137.0,N,Y,47.6146088,-122.3481088
PAST SALE,February-22-2023,Condo/Co-op,2510 6th Ave #1910,Seattle,WA,98121,873000,1.0,1.0,Denny Triangle,985,,2021.0,,886,930.0,Sold,,,https://www.redfin.com/WA/Seattle/2510-6th-Ave-98121/unit-1910/home/183825995,NWMLS as Distributed by MLS Grid,2028350.0,N,Y,47.6182832,-122.344644
PAST SALE,August-9-2023,Condo/Co-op,2929 1st Ave #621,Seattle,WA,98121,340000,0.0,1.0,Belltown,438,,2000.0,,776,469.0,Sold,,,https://www.redfin.com/WA/Seattle/2929-1st-Ave-98121/unit-621/home/30776,NWMLS as Distributed by MLS Grid,2130734.0,N,Y,47.617337,-122.3535943
