SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,July-24-2023,Condo/Co-op,6735 11th Ave NW Unit B,Seattle,WA,98117,779950,2,2.0,Ballard,1138,671,2023,,685,98,Sold,,,https://www.redfin.com/WA/Seattle/6735-11th-Ave-NW-98117/unit-B/home/185866670,NWMLS as Distributed by MLS Grid,2128381,N,Y,47.678824,-122.3711627
PAST SALE,May-12-2023,Condo/Co-op,9023 Mary Ave NW #103,Seattle,WA,98117,595000,2,2.0,Ballard,1283,,1981,,464,552,Sold,,,https://www.redfin.com/WA/Seattle/9023-Mary-Ave-NW-98117/unit-103/home/22599,NWMLS as Distributed by MLS Grid,2054974,N,Y,47.6950108,-122.3758618
PAST SALE,August-10-2023,Single Family Residential,9012 7th Ave NW,Seattle,WA,98117,679000,2,1.0,Ballard,810,5110,1916,,838,,Sold,,,https://www.redfin.com/WA/Seattle/9012-7th-Ave-NW-98117/home/100927,NWMLS as Distributed by MLS Grid,2140187,N,Y,47.6947379,-122.36414
PAST SALE,June-16-2023,Condo/Co-op,7743 14th Ave NW Unit A,Seattle,WA,98117,659000,2,2.5,Whittier,840,1115,2023,,785,238,Sold,,,https://www.redfin.com/WA/Seattle/7743-14th-Ave-NW-98117/unit-A/home/185095234,NWMLS as Distributed by MLS Grid,2055591,N,Y,47.6863927,-122.374688
PAST SALE,June-28-2023,Single Family Residential,7546 26th Ave NW,Seattle,WA,98117,665000,2,2.5,Loyal Heights,840,1461,2023,,792,254,Sold,,,https://www.redfin.com/WA/Seattle/7546-26th-Ave-NW-98117/home/163932,NWMLS as Distributed by MLS Grid,2074025,N,Y,47.6844835,-122.3894886
PAST SALE,May-11-2023,Condo/Co-op,219 NW 92nd St,Seattle,WA,98117,699000,2,1.5,Greenwood,1018,1521,2023,,687,92,Sold,,,https://www.redfin.com/WA/Seattle/219-NW-92nd-St-98117/home/185013928,NWMLS as Distributed by MLS Grid,2051884,N,Y,47.6959021,-122.3599262
PAST SALE,August-23-2023,Single Family Residential,6536 2nd Ave NW,Seattle,WA,98117,775000,2,1.0,Phinney Ridge,1960,3750,1909,,395,,Sold,,,https://www.redfin.com/WA/Seattle/6536-2nd-Ave-NW-98117/home/496808,NWMLS as Distributed by MLS Grid,2138058,N,Y,47.6770766,-122.3591857
PAST SALE,,Townhouse,8048 16th Ave NW Unit A,Seattle,WA,98117,800000,3,2.0,,1310,937,2022,,611,,,,,https://www.redfin.com/WA/Seattle/8048-16th-Ave-NW-98117/unit-A/home/166544,,,N,Y,47.6882579,-122.3775961
PAST SALE,June-27-2023,Single Family Residential,7607 3rd Ave NW,Seattle,WA,98117,711000,2,2.0,Greenwood,1580,4200,1925,,450,,Sold,,,https://www.redfin.com/WA/Seattle/7607-3rd-Ave-NW-98117/home/498342,NWMLS as Distributed by MLS Grid,2077039,N,Y,47.6843459,-122.3609141
PAST SALE,November-22-2022,Single Family Residential,8522 9th Ave NW,Seattle,WA,98117,841000,2,2.0,Crown Hill,1320,5000,1977,,637,,Sold,,,https://www.redfin.com/WA/Seattle/8522-9th-Ave-NW-98117/home/100921,NWMLS as Distributed by MLS Grid,2010436,N,Y,47.6913632,-122.3680208
PAST SALE,July-7-2023,Condo/Co-op,346 NW 86th St,Seattle,WA,98117,745950,2,2.5,Greenwood,1082,4600,2023,,689,23,Sold,,,https://www.redfin.com/WA/Seattle/346-NW-86th-St-98117/home/185577280,NWMLS as Distributed by MLS Grid,2075434,N,Y,47.6915449,-122.3627942
PAST SALE,April-5-2023,Townhouse,7349 18th Ave NW,Seattle,WA,98117,739950,2,2.5,Loyal Heights,984,,2023,,752,,Sold,,,https://www.redfin.com/WA/Seattle/7349-18th-Ave-NW-98117/home/184671919,NWMLS as Distributed by MLS Grid,2043238,N,Y,47.6827743,-122.3802657
PAST SALE,June-26-2023,Single Family Residential,8041 Earl Ave NW,Seattle,WA,98117,922500,2,1.0,Loyal Heights,1050,3880,1949,,879,,Sold,,,https://www.redfin.com/WA/Seattle/8041-Earl-Ave-NW-98117/home/167078,NWMLS as Distributed by MLS Grid,2072514,N,Y,47.6880152,-122.3922141
PAST SALE,March-27-2023,Condo/Co-op,359 NW 75th St #7,Seattle,WA,98117,355000,1,1.0,Ballard,572,,1960,,621,270,Sold,,,https://www.redfin.com/WA/Seattle/359-NW-75th-St-98117/unit-7/home/27425,NWMLS as Distributed by MLS Grid,2038705,N,Y,47.6831116,-122.3630817
PAST SALE,August-9-2023,Single Family Residential,2515 NW 75th St,Seattle,WA,98117,910000,2,2.0,Loyal Heights,1860,4750,1948,,489,,Sold,,,https://www.redfin.com/WA/Seattle/2515-NW-75th-St-98117/home/167146,NWMLS as Distributed by MLS Grid,2139901,N,Y,47.6829812,-122.3895261
PAST SALE,February-23-2023,Single Family Residential,7521 27th Ave NW,Seattle,WA,98117,779000,2,1.0,Ballard,1800,3880,1941,,433,,Sold,,,https://www.redfin.com/WA/Seattle/7521-27th-Ave-NW-98117/home/165918,NWMLS as Distributed by MLS Grid,2027261,N,Y,47.6838159,-122.391128
PAST SALE,November-9-2022,Single Family Residential,6721 14th Ave NW Unit A,Seattle,WA,98117,635000,2,1.5,Ballard,860,1190,2008,,738,,Sold,,,https://www.redfin.com/WA/Seattle/6721-14th-Ave-NW-98117/unit-A/home/22441410,NWMLS as Distributed by MLS Grid,2005156,N,Y,47.67847,-122.3745036
PAST SALE,,Single Family Residential,2660 NW 95th St,Seattle,WA,98117,1157500,2,2.0,,1900,5250,1950,,609,,,,,https://www.redfin.com/WA/Seattle/2660-NW-95th-St-98117/home/289121,,,N,Y,47.6980818,-122.3921087
PAST SALE,September-29-2023,Condo/Co-op,6533 Seaview Ave NW Unit 709A,Seattle,WA,98117,845000,1,1.0,Ballard,804,,1968,,1051,1147,Sold,,,https://www.redfin.com/WA/Seattle/6533-Seaview-Ave-NW-98117/unit-709A/home/37003,NWMLS as Distributed by MLS Grid,2156032,N,Y,47.675992,-122.408666
PAST SALE,May-24-2023,Condo/Co-op,9023 Mary Ave NW #101,Seattle,WA,98117,541000,2,2.0,Crown Hill,1178,,1981,,459,495,Sold,,,https://www.redfin.com/WA/Seattle/9023-Mary-Ave-NW-98117/unit-101/home/9618,NWMLS as Distributed by MLS Grid,2063763,N,Y,47.6950108,-122.3758618
