SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,Description
PAST SALE,December-20-2022,Single Family Residential,2336 NW 94th St,Seattle,WA,98117,1650000,4,2.5,Olympic Manor,3080,13081.0,1957.0,,536,,Sold,,,https://www.redfin.com/WA/Seattle/2336-NW-94th-St-98117/home/288855,NWMLS as Distributed by MLS Grid,1992184.0,N,Y,47.6977116,-122.3870261,"The view! Photos just don’t do it justice - come see this Olympic Manor mid-century home for yourself and watch the sailboats and cruise ships sailing through. Newly refinished hardwoods are only the beginning of the improvements here. Updated kitchen with new appliances and a prep island, also perfect for the holiday buffet! A cozy fireplace to warm off the NW chill and big deck off the main level for summer fun. 3 main floor bedrooms and a guest suite down and space for a wine cellar or hobby room.  Private, large lot features several fruit trees. Big 2 car garage plus additional off street parking – for the boat? Close to Shilshole/Golden Gardens Park. Olympic Manor has such a great community feel with so many neighborhood events! Show less"
PAST SALE,July-28-2023,Single Family Residential,7753 23rd Ave NW,Seattle,WA,98117,1075000,4,3.0,Loyal Heights,3220,4100.0,1932.0,,334,,Sold,,,https://www.redfin.com/WA/Seattle/7753-23rd-Ave-NW-98117/home/167153,NWMLS as Distributed by MLS Grid,2053064.0,N,Y,47.686586,-122.3857166,"This Beautifully maintained Tudor Style Ballard home features a Large double-car garage off alley with ample storage and an additional space under house for 3rd car or convert to whatever you can imagine. The home itself includes original hardwood floors, refinished original millwork, original fireplace & tiles, updated electrical and insulated walls, a Large open basement with 8ft ceilings, complete with workshop and temperature-controlled root cellar/wine room.  Large deck off the kitchen is perfect for entertaining with a nice garden space filled with raspberries and loganberries. (The upstairs bathroom can be expanded into the bedroom closet area to make another full bathroom upstairs.)  They just don't build homes like this anymore. Show less"
PAST SALE,February-21-2023,Single Family Residential,3031 NW 72nd St,Seattle,WA,98117,1395000,4,3.0,Sunset Hill,3320,5000.0,1939.0,,420,,Sold,,,https://www.redfin.com/WA/Seattle/3031-NW-72nd-St-98117/home/163306,NWMLS as Distributed by MLS Grid,2003308.0,N,Y,47.680695,-122.3971722,"Welcome to Sunset Hill living. This 1939 craftsman features the best of both original details & modern-day features. Coved ceilings/archways, glass light fixtures, 2 wood burning fireplaces & today’s must-haves: chef’s kitchen, Sub-Zero, Wolf gas range, Bosch, Ann Sacks tile & more plus newly renovated 1 bed/bath permitted ADU apt. at back of house. Main floor: formal living/dining areas, flex room for WFH/guest bed & bright 3/4 bath. Upper has full bath & 2 large bedrooms—1 w/ walk-in closet. Lower level has 1000 sq ft of high-ceiling expansion potential. Landscaped & livable front/back yards, ample off-street parking. Sparkling clean & move-in ready w/ fresh paint, re-finished floors, new carpet, pre-inspected, & rental income potential. Show less"
PAST SALE,April-6-2023,Single Family Residential,6736 3rd Ave NW,Seattle,WA,98117,775000,4,3.0,Phinney Ridge,2670,5000.0,1921.0,,290,,Sold,,,https://www.redfin.com/WA/Seattle/6736-3rd-Ave-NW-98117/home/497826,NWMLS as Distributed by MLS Grid,2021843.0,N,Y,47.6788905,-122.3602313,"First time on the market!! Prime Location in Ballard. Great Phinney Ridge neighborhood with an easy and short commute to Seattle.  Custom and one of a kind/unique floor plan. All 4 bedrooms are spacious.  Primary bedroom has a walk in closet and attached home office. This home has a large kitchen with eating area and a separate formal dining room. Extra large family room with wood fireplace for those cold winter nights. Heating/Hot water tank has been converted to gas for efficiency. Unfinished basement can easily be converted to a second living space/mother-in-law apartment. 2 Car Garage and large backyard. Easy Access to I-5. Close to shopping, wonderful restaurants and the famous Woodland Park/Green Lake. This is an Estate Sale/As is . Show less"
PAST SALE,March-15-2023,Single Family Residential,301 NW 76th St,Seattle,WA,98117,1540000,4,3.5,Phinney Ridge,2630,2862.0,2013.0,,586,,Sold,,,https://www.redfin.com/WA/Seattle/301-NW-76th-St-98117/home/45464764,NWMLS as Distributed by MLS Grid,2012082.0,N,Y,47.6838655,-122.3609092,"Built in 2013, this gorgeous modern home is the quintessential example of low maintenance in-city living. You'll immediately notice the open concept of the main floor with tall ceilings, floor to ceiling windows, gas fireplace and a chef's kitchen with ample countertop space and SS appliances. The upper floor boasts your master bedroom with 5 piece en suite  & walk-in closet with custom organizers, 2 additional bedrooms with floor to ceiling windows, conveniently located utility rm and full bath. The lower level is its own living space with family room, bedroom and 3/4 bathroom. With rear patio, low maintenance landscaping, 2 car garage and only blocks from school, parks, shops and restaurants, this home will check all the boxes!! Show less"
PAST SALE,January-20-2023,Single Family Residential,310 NW 72nd St,Seattle,WA,98117,1430000,5,3.5,Phinney Ridge,2580,3500.0,1915.0,,554,,Sold,,,https://www.redfin.com/WA/Seattle/310-NW-72nd-St-98117/home/497576,NWMLS as Distributed by MLS Grid,1985165.0,N,Y,47.6809408,-122.3610462,"Breathtaking and better than new home in the heart of Phinney Ridge . Reimagined and transformed for today's luxury living while retaining its original character. Enter into the light filled great room with soaring 10'+ ceilings, open concept living and cozy gas fireplace. The chef's kitchen with high end commercial appliances and natural stone counters extends to an expansive trex deck and landscaped backyard, perfect for entertaining Powder bath on main. Upper floor boasts high ceilings, three beds, two baths plus storage. Primary bedroom features a luxurious ensuite bath &walk-in-closet with organizer. Lwr floor has 2 beds and wet bar, tankless water and more storage. Off street parking. Walkable to all things Phinney Ridge!Pre-inspected Show less"
PAST SALE,February-28-2023,Single Family Residential,8713 12th Ave NW,Seattle,WA,98117,1005000,4,3.0,Crown Hill,2030,3189.0,2022.0,,495,,Sold,,,https://www.redfin.com/WA/Seattle/8713-12th-Ave-NW-98117/home/181938542,NWMLS as Distributed by MLS Grid,2000036.0,N,Y,47.6925152,-122.3716771,"{LAST CHANCE!} Rare, single family new construction home. No HOA dues, not a condo! When design & function are perfectly married, the results are spectacular. Ashworth Homes' combine the newest trends of understated & refined earth tones that blend effortlessly w/ your unique style. Enjoy the ease of two-story living including a sun-soaked wide open great room w/stone wrapped fireplace, guest/den and 3/4 bathroom on main. The primary bedroom will wow you with its soaring vaulted ceilings, bath w/ dual vanities, stunning oversized shower w/ rain head + vaulted ceilings, & generous walk-in closet. E-vehicle charging & fenced yard in enclave of 4 new homes. Close to Soundview Playfield & Pool, Golden Gardens, Carkeek park, Hwy 99, dining+more! Show less"
PAST SALE,,Condo/Co-op,7544 30th Ave NW,Seattle,WA,98117,825000,4,2.5,,1890,,2023.0,,437,,,,,https://www.redfin.com/WA/Seattle/7544-30th-Ave-NW-98117/home/165391,,,N,Y,47.684408,-122.395337,Skipped after 4 retries
PAST SALE,,Single Family Residential,6726 17th Ave NW,Seattle,WA,98117,725000,4,5.0,,1880,5100.0,2022.0,,386,,,,,https://www.redfin.com/WA/Seattle/6726-17th-Ave-NW-98117/home/164852,,,N,Y,47.6785816,-122.3786454,Skipped after 4 retries
PAST SALE,,Condo/Co-op,2331 NW 99th St,Seattle,WA,98117,1560000,4,3.5,,2031,,,,768,,,,,https://www.redfin.com/WA/Seattle/2331-NW-99th-St-98117/home/187486118,,,N,Y,47.7010283,-122.3864032,Skipped after 4 retries
PAST SALE,,Condo/Co-op,8708 1st Ave NW #8708,Seattle,WA,98117,630000,5,1.0,,1250,,,,504,,,,,https://www.redfin.com/WA/Seattle/8708-1st-Ave-NW-98117/unit-8708/home/187483661,,,N,Y,47.6927513,-122.3577579,Skipped after 4 retries
PAST SALE,,Condo/Co-op,341 NW 90th St #1,Seattle,WA,98117,1225000,4,4.5,,2220,,,,552,,,,,https://www.redfin.com/WA/Seattle/341-NW-90th-St-98117/unit-1/home/185898888,,,N,Y,47.6940926,-122.3627324,Skipped after 4 retries
PAST SALE,,Single Family Residential,2833 NW 66th St,Seattle,WA,98117,1030000,4,1.0,,1530,6250.0,1945.0,,673,,,,,https://www.redfin.com/WA/Seattle/2833-NW-66th-St-98117/home/164560,,,N,Y,47.6764367,-122.394496,Skipped after 4 retries
